4757254132875089,172.24.202.201,NY,visa
4769801618517100,192.168.7.135,PA,visa
4799625704557595,172.18.165.144,OH,visa
4803111518869,10.126.192.133,NJ,visa
4809131239279,192.168.157.214,IN,visa
4906178520656886,192.168.119.167,OH,visa
4912298956727635308,192.168.189.188,MI,visa
4931358891881938,10.236.113.179,IA,visa
4944522079263,192.168.64.36,MN,visa
4951947363560,172.20.198.204,CA,visa
4956334792826,192.168.78.68,DE,visa
4964375378513,172.31.166.141,DE,visa
4965140888868,172.25.141.54,SD,visa
4978709350688558,172.28.143.12,RI,visa
4983662774732036,172.17.241.15,WY,visa
4987422516785181594,192.168.9.38,DC,visa
501885879079,192.168.214.52,GA,maestro
503814279322,10.149.146.114,ME,maestro
5128258542512744,10.65.191.187,NJ,mastercard
5160813237111985,172.30.103.243,VT,mastercard
5267458566543994,172.16.146.42,WA,mastercard
5289620621301379,10.113.137.243,GA,mastercard
5299906187815466,10.9.3.198,HI,mastercard
5494738054931271,10.64.223.172,CA,mastercard
6011307561444269,10.6.216.152,OH,discover
6011375004263612,10.9.2.51,IL,discover
6011515416148089,172.27.33.227,RI,discover
6011581128634121,192.168.239.102,MD,discover
6011790903600195,10.196.0.45,DE,discover
6011935018895830,172.26.95.59,SC,discover
6519869142686715,192.168.254.227,KY,discover
6529396506195404,172.17.153.46,NY,discover
6535793722667194,192.168.237.64,MI,discover
6540125428016439,172.27.137.30,ME,discover
6547154157863723,192.168.171.199,NE,discover
6549066483187759,192.168.129.124,AK,discover
6584056083895097,10.8.4.81,NJ,discover
180054253203664,10.63.198.212,MA,jcb15
180058972903231,192.168.98.250,AR,jcb15
180068899258965,10.253.48.86,OK,jcb15
180072248473374,10.178.198.131,NC,jcb15
213133394174207,10.10.34.243,WV,jcb15
213140867521889,192.168.196.89,WA,jcb15
213169641305244,192.168.13.220,MS,jcb15
213179649195117,192.168.127.228,MA,jcb15
213185725040069,10.152.31.81,TX,jcb15
213193317926935,10.197.69.244,WI,jcb15
213194440516106,172.20.243.70,TN,jcb15
30116013715808,172.25.88.37,NJ,diners
30133791021143,172.26.98.38,KY,diners
30138866176383,10.53.224.127,VT,diners
30160248855989,172.28.135.210,WI,diners
30435713009027,172.20.154.36,CA,diners
30457415048277,192.168.235.28,PA,diners
30498794961524,192.168.163.146,KS,diners
30524328946739,192.168.201.108,ND,diners
30562535223120,10.235.193.116,LA,diners
30592302749247,172.22.194.209,HI,diners
340445909356434,192.168.143.252,MT,amex
343395845493717,172.29.220.55,WY,amex
345000637514732,172.20.15.41,KS,amex
349083128675275,10.60.72.8,HI,amex
349703788753738,172.21.64.92,FL,amex
3500716118331537,10.169.70.234,MO,jcb16
3501065720408930,172.19.61.217,LA,jcb16
3502927294937512,10.224.155.5,VA,jcb16
3504736821597915,172.20.231.129,GA,jcb16
3507138300081817,10.242.183.149,IL,jcb16
3509463446237463,192.168.160.202,KY,jcb16
3515589719687885,172.25.39.229,KY,jcb16
3518829214836604,10.55.8.196,AK,jcb16
3520009484491556,192.168.24.10,ID,jcb16
3525790474865868,172.31.49.0,AR,jcb16
3529420987680234,192.168.119.82,MO,jcb16
3531496905139582,10.13.191.173,MN,jcb16
3538190518157825,192.168.209.255,VA,jcb16
3538390286519202,192.168.193.50,CT,jcb16
3539909253941476,192.168.4.250,DC,jcb16
3545083607269570,10.62.7.185,RI,jcb16
3545465838559152,172.16.181.111,IL,jcb16
3546214312608344,192.168.134.30,MA,jcb16
3546938096541350,10.138.60.237,RI,jcb16
3548906354399165,192.168.230.123,VT,jcb16
3548979454205467,10.70.135.161,NE,jcb16
3563933800432333,10.107.94.167,ID,jcb16
3564089644940962,192.168.52.158,MN,jcb16
3566914731855310,10.186.120.115,CA,jcb16
3567142533491030,192.168.171.149,DC,jcb16
3569121230395015,172.27.129.68,KY,jcb16
3576175579463157,10.38.225.77,VT,jcb16
3579151393150764,192.168.238.10,WI,jcb16
3588056240973285,172.20.72.189,ME,jcb16
3590261425749577,192.168.170.252,KS,jcb16
36009506735249,192.168.36.233,NY,diners
36795457706136,192.168.85.173,FL,diners
370194187169142,172.19.74.132,AL,amex
372228188856428,192.168.109.164,CO,amex
372236776684698,172.28.24.2,RI,amex
372284906612155,192.168.112.116,NC,amex
375628978086960,172.20.139.37,AL,amex
376276015218896,10.182.247.242,PA,amex
377129347162341,10.194.149.211,MS,amex
377156774483908,192.168.226.157,IL,amex
377315657666522,192.168.202.49,VA,amex
38007278995015,10.89.84.209,CO,diners
38409244675269,172.30.65.29,MT,diners
4006394569480265,10.52.229.252,MD,visa
4017178612545795344,10.218.155.205,KY,visa
4018522057074499,192.168.192.212,NE,visa
4037144996293,172.29.20.233,DC,visa
4053438941465,192.168.60.72,NC,visa
4054839288877069,192.168.253.76,ID,visa
4056785570190661,10.8.151.102,NV,visa
4074129398175471,172.27.131.220,OH,visa
4097798851262357191,172.21.134.65,AK,visa
4124594653879,10.221.102.109,VA,visa
4141193211204874273,10.86.29.98,PA,visa
4180460853197943864,192.168.169.224,MO,visa
4186212661717,172.21.72.111,MT,visa
4199146745143507,192.168.204.68,IL,visa
4218208970493580,10.8.249.118,MS,visa
4230927296860511,192.168.119.201,WY,visa
4232484324939,172.20.116.8,ME,visa
4236962153640882,192.168.68.11,OR,visa
4317953360035935,10.39.195.199,WA,visa
4324463969881,10.130.82.118,TX,visa
4339409134763795806,10.109.236.5,AK,visa
4376888961852494,10.21.230.171,KS,visa
4380261684966047,10.178.173.54,CA,visa
4384786301393775,172.25.142.15,NV,visa
4398301266721343,192.168.101.42,SC,visa
4404886076381413,10.27.152.109,ME,visa
4445341964269776,172.31.1.91,CT,visa
4448669338557,192.168.72.43,LA,visa
4476773503175217,192.168.84.119,SD,visa
4488821350181550,172.31.178.131,KS,visa
4489926398695,10.30.27.72,DC,visa
4497700806870761654,10.177.84.172,MT,visa
4501829685978957,192.168.69.167,NV,visa
4537229096691414,172.18.56.174,ME,visa
4570377468093400,192.168.81.125,WI,visa
4616331192708920,192.168.58.55,AK,visa
4650007378182216,172.29.171.34,CA,visa
4738635052070,10.14.232.47,NM,visa
4742096781457295841,192.168.88.100,AL,visa
4802323868520141735,10.45.135.141,UT,visa
4811704878749,10.130.237.12,NC,visa
4825014995075815,172.22.76.149,AZ,visa
4829769584081989,192.168.246.102,RI,visa
4839137659081714,172.23.185.247,AL,visa
4844694166910069,10.61.73.178,LA,visa
4846803511972561,10.222.186.126,AZ,visa
4877706632637231,10.191.238.61,OR,visa
4905883744632016,192.168.82.30,WV,visa
4922224936398747366,192.168.134.141,NC,visa
4925168909273897,172.25.172.63,UT,visa
4953438747155687001,192.168.80.191,MI,visa
503839415448,172.21.156.91,TN,maestro
503878955478,172.30.204.182,AZ,maestro
503890837829,10.180.23.213,SD,maestro
5124250441577245,192.168.22.48,TN,mastercard
5137994411318347,172.16.153.196,MD,mastercard
5159891892008483,10.13.137.69,FL,mastercard
5178628606737917,10.249.6.119,AL,mastercard
5221958424196229,172.30.8.37,TN,mastercard
5298458126478940,10.100.93.45,WY,mastercard
5442171391165754,10.67.30.219,DC,mastercard
5478679271353875,192.168.84.120,GA,mastercard
6011264377358219,192.168.201.152,GA,discover
6011308941262553,10.205.154.207,WA,discover
6011461042902971,172.16.198.228,WV,discover
6011504772738501,10.244.158.58,CT,discover
6011531195808785,192.168.216.58,MA,discover
6011667615551181,192.168.38.140,RI,discover
6011712584028793,192.168.6.95,NE,discover
6011875969654234,172.24.248.251,OH,discover
6519101893636933,192.168.232.253,KS,discover
6521501483721670,172.25.147.217,RI,discover
6543467368071850,192.168.94.86,DE,discover
6570567145598285,10.189.115.53,TX,discover
6572539585004031,192.168.42.214,CT,discover
6585310376215185,172.25.211.22,OR,discover
6585436935789996,172.16.199.167,NV,discover
6589990007743980,10.39.80.79,MN,discover
180007743365626,10.63.233.168,ND,jcb15
180059500141765,172.17.230.228,IA,jcb15
180074577268300,192.168.73.19,SC,jcb15
180082000697532,172.28.45.163,IN,jcb15
180082523290179,172.18.203.75,WV,jcb15
180088230926336,192.168.146.225,NH,jcb15
180096221956626,10.135.187.228,WI,jcb15
213119287388269,10.209.248.5,PA,jcb15
213148342578119,192.168.9.162,OR,jcb15
213158808344286,10.104.30.189,TX,jcb15
213172153235353,10.120.230.87,AZ,jcb15
213177141061662,10.53.151.122,HI,jcb15
213193151915994,10.254.50.109,WV,jcb15
213193190685616,172.21.11.128,VT,jcb15
30087131625320,192.168.61.202,RI,diners
30120255561581,192.168.30.74,VA,diners
30141497066056,192.168.132.67,MD,diners
30489886565083,172.31.84.224,MI,diners
30552390110785,172.30.133.89,VA,diners
340313382105993,192.168.26.155,AL,amex
340947870219962,192.168.199.124,TN,amex
341636881479330,192.168.162.64,WA,amex
342120172625538,10.11.125.169,TN,amex
342593084199893,172.20.103.206,WI,amex
343924572576715,10.122.183.142,WV,amex
344058649441394,10.86.221.143,ND,amex
344701026781151,192.168.17.115,SD,amex
345585903149296,192.168.94.184,AR,amex
345671644006597,192.168.49.141,MS,amex
345936465222676,192.168.102.7,WA,amex
347146061179845,192.168.191.143,CA,amex
348497645398255,172.29.55.90,FL,amex
3506207194366385,10.27.28.224,ME,jcb16
3514625942616514,172.17.34.109,IN,jcb16
3516032131723490,192.168.63.175,ID,jcb16
3519406527529819,10.0.196.101,VT,jcb16
3519666727519999,172.21.255.116,TN,jcb16
3534704418651671,192.168.62.23,RI,jcb16
3535330764601257,192.168.117.19,AZ,jcb16
3538134747809897,172.19.249.88,NJ,jcb16
3539442623894407,10.78.158.29,WA,jcb16
3543930630274963,10.170.227.11,OR,jcb16
3544494559253473,192.168.193.62,VT,jcb16
3547732529790497,172.23.138.158,SC,jcb16
3548306258964448,192.168.122.177,KY,jcb16
3552303953711714,172.19.42.247,NM,jcb16
3556661183764456,172.20.235.117,CT,jcb16
3556905554978710,172.20.37.113,GA,jcb16
3559805545246747,192.168.28.189,VT,jcb16
3565781843147246,172.16.186.61,SD,jcb16
3567629111825688,172.23.40.55,NV,jcb16
3568876691070065,172.30.133.88,LA,jcb16
3574961180083290,172.17.123.72,ND,jcb16
3578635190536598,192.168.156.73,MI,jcb16
3579629603254518,10.98.244.33,RI,jcb16
3583210051337149,10.110.52.184,NM,jcb16
3585503251291258,10.133.243.239,LA,jcb16
3590057651070419,172.23.79.90,IA,jcb16
3595234263432551,192.168.60.223,WA,jcb16
3598660724886927,172.29.187.13,WA,jcb16
36148919719935,172.17.194.236,MS,diners
371634650288795,172.20.251.39,HI,amex
376622670738316,192.168.11.158,TX,amex
379171827964596,192.168.235.228,ND,amex
38166629293452,192.168.218.239,WI,diners
4038573268080805,192.168.227.185,DE,visa
4040161586376109,172.21.128.0,MA,visa
4041993886662,172.31.46.211,OK,visa
4048384308463375,172.19.125.92,OH,visa
4052038825455270564,192.168.99.81,IN,visa
4060101563732,10.19.215.26,KY,visa
4088116450471022946,10.176.166.217,WA,visa
4115655462383071,172.20.58.218,NE,visa
4130253854633,10.166.74.223,OH,visa
4136653934740011687,192.168.109.70,UT,visa
4177037530484,10.148.236.59,MN,visa
4181735768635419417,10.96.114.87,DE,visa
4183170112593,172.27.128.176,SC,visa
4205389655576157,10.191.163.230,NJ,visa
4217856109845699503,192.168.245.87,NV,visa
4226496600568895804,172.17.96.14,VT,visa
4243874036258090,10.117.98.55,ID,visa
4292092544570997408,172.25.35.184,LA,visa
4293321666098,172.27.109.201,OR,visa
4320118901667001,192.168.23.185,AK,visa
4322987592383589592,172.29.152.58,AZ,visa
4332300430806666,10.52.148.106,NE,visa
4373288813848217,192.168.206.154,MD,visa
4375686928948,192.168.29.149,WA,visa
4381627452188,192.168.42.95,OK,visa
4389674988690504,172.17.248.80,KY,visa
4399377371224190,192.168.36.174,CO,visa
4403195871837,172.30.148.76,IN,visa
4405738548659190,172.27.213.148,ME,visa
4426666168923908,10.159.27.217,WV,visa
4454425521189,192.168.115.184,MO,visa
4459810579615774,10.60.51.93,NC,visa
4460533466039299,10.228.58.176,NV,visa
4482969162182385,10.187.102.170,VA,visa
4534405658465339,192.168.252.169,PA,visa
4539809483205874,10.8.202.24,WI,visa
4551492196382484870,192.168.110.46,IA,visa
4555296834543261,172.29.202.164,WV,visa
4588014314991,10.60.219.215,FL,visa
4594001732946852,10.147.247.129,HI,visa
4668721734366,10.247.102.188,CA,visa
4704210395854939405,172.22.121.163,MT,visa
4719231387516138594,172.19.71.117,VA,visa
4776107663295872350,172.16.163.102,DC,visa
4807268160223452346,10.49.211.25,NY,visa
4819138948402109171,172.18.18.215,ND,visa
4820124269414551,192.168.199.217,MD,visa
4843885967481760,10.112.94.31,WI,visa
4844289639628818,192.168.181.208,NM,visa
4852306383341007756,10.5.225.225,ND,visa
4859602944048039,192.168.56.234,TN,visa
4892827448198,172.31.234.43,MA,visa
4940901582909762,172.31.44.170,AK,visa
4967729907152253250,172.28.184.74,LA,visa
501850561371,10.157.213.221,MN,maestro
502085467806,10.190.115.202,NM,maestro
5207323195816489,10.197.180.105,AZ,mastercard
5236360931015823,10.95.163.150,IN,mastercard
5248021077975651,192.168.114.237,MD,mastercard
5279301941470630,10.248.183.114,SC,mastercard
5427115866775737,10.5.255.20,VA,mastercard
5539099824203567,172.31.249.212,VA,mastercard
6011058110540533,192.168.96.71,ID,discover
6011135693741041,192.168.178.223,PA,discover
6011152891642624,172.24.55.227,GA,discover
6011296002697520,192.168.235.114,MA,discover
6011350750616016,172.20.104.59,FL,discover
6011426741771902,10.106.130.249,NJ,discover
6011458084892292,10.64.55.185,NH,discover
6011561090393682,192.168.205.200,MA,discover
6011672517482758,192.168.114.77,IL,discover
6011767998834863,192.168.201.117,MA,discover
6011920112656122,192.168.231.230,ME,discover
6522816129056045,172.21.197.117,CO,discover
6530987664720269,10.171.63.210,VA,discover
6537922968244321,172.29.116.254,NH,discover
6538776060891481,172.17.83.152,OH,discover
6568979067626016,10.10.234.95,MI,discover
6575301562406292,172.17.29.75,NH,discover
6578696123556775,192.168.50.20,MO,discover
180014378256518,192.168.248.216,GA,jcb15
180021148313529,192.168.206.22,AL,jcb15
180028030960614,172.28.209.207,OR,jcb15
180035573664370,10.153.103.136,TN,jcb15
180047695307200,10.28.220.184,VA,jcb15
180055675647768,192.168.243.204,DC,jcb15
180085468897148,172.19.3.107,IN,jcb15
213105387849185,192.168.249.162,IA,jcb15
213151645209580,172.28.151.1,MS,jcb15
213165321319083,10.131.6.192,NM,jcb15
213169186937807,10.110.22.15,MN,jcb15
213178281129947,172.25.228.28,AL,jcb15
30018781317090,172.19.28.72,AL,diners
30063217923988,10.193.86.145,NH,diners
30150493013467,172.16.226.34,NY,diners
30156365252901,192.168.29.3,DC,diners
30180650040581,10.116.19.179,WI,diners
30483192965590,10.151.48.48,AK,diners
30584416701537,10.175.202.12,OR,diners
345199805774514,172.30.244.121,VA,amex
345547388845178,172.23.80.94,TN,amex
346689461731237,192.168.45.61,ID,amex
3500558499395149,192.168.6.241,RI,jcb16
3502991789849640,10.215.76.51,AK,jcb16
3506507615619043,10.172.55.81,DE,jcb16
3513533468094739,172.16.197.60,LA,jcb16
3516912180608090,10.149.219.232,WA,jcb16
3517447863612605,192.168.100.104,KY,jcb16
3517576641666317,10.193.107.150,NM,jcb16
3521034668612842,192.168.53.239,OH,jcb16
3525172816856600,172.29.159.31,DE,jcb16
3526828789230763,172.18.202.53,IN,jcb16
3531200281054575,192.168.174.185,NJ,jcb16
3536105697055360,10.235.67.77,UT,jcb16
3541220069478372,172.20.169.46,NC,jcb16
3541975052577163,10.19.116.18,MN,jcb16
3546878557954074,192.168.145.211,LA,jcb16
3547290300268506,192.168.8.22,LA,jcb16
3551103943547983,10.157.21.69,KS,jcb16
3551201279158431,172.26.240.166,MS,jcb16
3557831970566500,192.168.135.206,SC,jcb16
3559338850903017,10.232.187.246,AR,jcb16
3560245231713634,10.152.197.1,TX,jcb16
3560888773289883,10.186.58.92,UT,jcb16
3562344159303946,10.98.227.3,PA,jcb16
3567194709233357,10.133.38.25,NM,jcb16
3567595471763241,172.21.146.161,NV,jcb16
3576590732570849,172.19.109.24,AK,jcb16
3579796199331289,10.162.163.212,AL,jcb16
3593720746435932,172.20.3.57,NV,jcb16
3596597574425558,192.168.85.99,MI,jcb16
36262017245030,192.168.154.94,MI,diners
373072197453671,10.52.165.117,DC,amex
373556013088190,172.27.20.14,AK,amex
374436146233832,192.168.94.205,MD,amex
374842621893083,10.121.244.238,MN,amex
374861476715456,192.168.113.82,LA,amex
376082844237556,10.170.39.122,OR,amex
379403203997589,172.29.60.223,HI,amex
379752898478820,10.244.71.26,PA,amex
4010008657087,172.31.236.242,MD,visa
4013901026491,172.23.51.228,NV,visa
4016594753882436,10.124.112.96,MT,visa
4055875204455,192.168.58.190,MS,visa
4076268793196456,172.24.114.150,NY,visa
4088318770258955,10.254.142.171,VT,visa
4098210675480008,172.30.102.120,CT,visa
4115108648172596,10.214.195.141,NE,visa
4151518408578810761,10.95.239.243,PA,visa
4190232768274475059,172.27.72.97,AL,visa
4212644377233,10.84.193.175,SC,visa
4222194027186951,192.168.81.218,WI,visa
4241601990732133815,172.27.17.99,VT,visa
4326373214480295,172.28.86.198,NH,visa
4335818074220776,192.168.59.231,PA,visa
4360411414923784409,192.168.119.112,OH,visa
4362913667262958,172.31.234.79,KS,visa
4389965073832625,10.80.25.51,OH,visa
4408213877020270,172.28.64.222,MO,visa
4413208763699,192.168.235.150,WA,visa
4421146829225,10.234.163.65,NJ,visa
4425968512611695536,172.22.51.251,OR,visa
4427343872678488,10.250.56.148,OR,visa
4429668463076942,192.168.57.190,CT,visa
4433405787275,192.168.131.38,MI,visa
4448028536515318,192.168.195.152,SC,visa
4469079495291999,10.182.232.199,AZ,visa
4515170574494865182,10.174.38.33,MN,visa
4532037215660,192.168.228.91,DE,visa
4541608622723391,172.28.160.24,NH,visa
4555047489377798,172.26.235.233,NV,visa
4563306846557488,192.168.70.141,GA,visa
4563992783910762628,172.23.123.58,WY,visa
4566120041407564,192.168.78.49,KS,visa
4588760708939009278,192.168.79.224,PA,visa
4597181321573791,10.92.220.242,AK,visa
4599479021848705,192.168.251.120,AL,visa
4629672634831,172.28.66.224,ID,visa
4630831845094,192.168.42.129,LA,visa
4646135027676,10.247.73.181,KY,visa
4656188411555362,172.22.16.46,TX,visa
4656861373932684,172.24.116.214,WA,visa
4674762905129740,192.168.141.243,NJ,visa
4696982202495423126,192.168.217.187,OK,visa
4721579708253,10.38.249.145,NC,visa
4756154177797,192.168.165.104,MS,visa
4771119080891978,172.22.192.154,TX,visa
4803692825931,192.168.205.3,HI,visa
4812611925392007,10.152.13.75,WY,visa
4835720774087,172.20.8.218,SC,visa
4856744926891,172.30.98.161,DC,visa
4868065204659,192.168.62.237,MT,visa
4868867918749750,10.78.193.111,WY,visa
4900503824110403,172.28.79.226,MT,visa
4930959472413008,10.194.176.106,NV,visa
4982554955043007442,192.168.240.253,ID,visa
501800338383,192.168.141.61,WY,maestro
501861632104,172.20.228.186,OK,maestro
5154800120656455,192.168.99.130,WA,mastercard
5208509534464069,192.168.174.99,AR,mastercard
5210375281832551,172.28.28.232,DE,mastercard
5261430508741057,192.168.20.186,MA,mastercard
5288021300023643,172.28.167.201,MI,mastercard
5409418981314784,172.18.24.7,MS,mastercard
5429327429711715,192.168.149.4,OK,mastercard
5438885772990755,172.24.224.128,SC,mastercard
5497677376437046,10.145.11.79,MS,mastercard
5539245187631866,172.16.6.50,CO,mastercard
5550780532832029,172.31.28.61,IL,mastercard
6011160352284232,192.168.231.13,VT,discover
6011193961708440,10.8.91.116,WI,discover
6011502819810549,172.23.61.15,GA,discover
6011572685189153,10.15.46.186,ID,discover
6011572753273988,10.241.180.166,PA,discover
6514463592184333,192.168.85.140,WY,discover
6520032744110496,172.23.181.205,WI,discover
6522747284841063,192.168.190.81,NY,discover
6533344450464446,172.28.25.132,TX,discover
6550659024138715,10.148.181.164,CO,discover
6551465802130091,192.168.17.172,PA,discover
6570699003024482,172.25.138.26,FL,discover
6580006132616584,10.208.91.69,MS,discover
6580986100460935,192.168.209.48,NV,discover
6591992992824599,192.168.155.222,IL,discover
6595456156817175,192.168.117.188,KY,discover
6596410482388111,192.168.95.195,NJ,discover
180023157201157,192.168.29.149,NE,jcb15
180033410570660,10.186.69.137,AK,jcb15
180071561051163,10.180.182.160,GA,jcb15
180077624493722,192.168.63.28,CO,jcb15
180095831311628,10.95.42.192,MN,jcb15
180098561722006,10.232.4.2,AK,jcb15
213122632349127,192.168.147.21,MO,jcb15
213147677484802,10.56.255.232,SC,jcb15
213173546228238,172.27.104.88,LA,jcb15
213189380304026,172.27.9.228,AK,jcb15
213193287574905,172.25.104.132,VA,jcb15
30038784379772,10.150.31.162,HI,diners
30081511376802,172.24.113.150,RI,diners
30500949722063,192.168.115.42,IN,diners
30563169845667,10.105.80.191,CT,diners
30578938488847,172.16.38.126,CT,diners
341908332107731,192.168.252.13,MS,amex
342856864622800,192.168.160.150,NM,amex
343746424559866,192.168.234.186,NY,amex
348623602717035,10.171.147.35,DC,amex
348765826460346,192.168.206.166,MN,amex
348995365802661,10.239.78.228,NC,amex
349452095625565,172.25.204.237,AK,amex
3500758339144919,10.45.238.181,AK,jcb16
3501488345906494,192.168.51.226,NM,jcb16
3502739308956184,192.168.145.36,FL,jcb16
3502926394149432,172.22.239.196,MO,jcb16
3503533586635050,10.85.152.152,ND,jcb16
3507648457495529,10.38.98.202,PA,jcb16
3511998550032230,192.168.146.31,HI,jcb16
3518444962093224,192.168.48.9,CT,jcb16
3535168828139157,192.168.114.77,TX,jcb16
3539406491871862,10.78.5.46,GA,jcb16
3547049146935797,10.133.6.149,IL,jcb16
3548421003003960,172.25.117.142,MT,jcb16
3549871732958893,10.88.176.47,DE,jcb16
3560320084927241,192.168.123.214,OH,jcb16
3561022030202005,192.168.176.215,AR,jcb16
3561188771187075,172.31.197.230,WA,jcb16
3561203292056772,10.78.133.37,AR,jcb16
3562843917409457,10.55.9.217,NH,jcb16
3569547809929372,192.168.115.213,MA,jcb16
3571558980787212,192.168.245.137,NY,jcb16
3581622374599860,10.21.35.230,IN,jcb16
3581822946805072,192.168.150.99,WV,jcb16
3597676990875866,172.23.45.47,VA,jcb16
36017999198163,192.168.125.138,MT,diners
36828949701611,10.100.190.63,CA,diners
371632748979250,192.168.158.25,MS,amex
374694251631923,192.168.234.166,ID,amex
